"Molecule.ChEMBL.ID","Smiles","Standard.Type","Standard.Relation","Standard.Value","Standard.Units","pChEMBL.Value","Target.ChEMBL.ID","Target.Name","Document.ChEMBL.ID","Assay.Description","Document.Journal","Document.Year","X.RO5.Violations","Molecular.Weight","AlogP"
"CHEMBL391403","CS(=O)(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1","IC50","'='",18,"nM",7.75,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138399","Inhibition of human recombinant PARP1 in U251MG cells by CometAssay","Bioorg. Med. Chem. Lett.",2007,"0",466.54,"2.87"
"CHEMBL246192","Cc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)c(Br)s1","IC50","'='",84,"nM",7.08,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138399","Inhibition of human recombinant PARP1 in U251MG cells by CometAssay","Bioorg. Med. Chem. Lett.",2007,"0",452.33,"4.89"
"CHEMBL395864","CC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4","IC50","'='",17,"nM",7.77,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138399","Inhibition of human recombinant PARP1 in U251MG cells by CometAssay","Bioorg. Med. Chem. Lett.",2007,"0",318.33,"2.90"
"CHEMBL193917","CCS(=O)(=O)Nc1cccc(Cc2nnc(O)c3ccccc23)c1","IC50","'='",290,"nM",6.54,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1141921","Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1)","Bioorg. Med. Chem. Lett.",2005,"0",343.41,"2.69"
"CHEMBL202313","CCOC(=O)C1CCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1","IC50","'='",15,"nM",7.82,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138134","Inhibitory activity against PARP1","Bioorg. Med. Chem. Lett.",2006,"0",419.48,"3.34"
"CHEMBL4176099","O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCC12CCCCC2","IC50","'='",284,"nM",6.55,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4138313","Binding affinity to PARP1 in human OVCAR8 cells assessed as reduction in [125I]-KX1 binding by gamma counting analysis","J Med Chem",2018,"0",405.47,"4.20"
"CHEMBL4167820","O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CC2(CCNCC2)C1","IC50","'='",1419,"nM",5.85,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4138313","Binding affinity to PARP1 in human OVCAR8 cells assessed as reduction in [125I]-KX1 binding by gamma counting analysis","J Med Chem",2018,"0",406.46,"2.48"
"CHEMBL590882","Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4(Cc5ccccc5)CCCN4)CC3)c2)n[nH]c(=O)c1C","IC50","'='",3.3,"nM",8.48,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1158507","Inhibition of PARP1","Bioorg. Med. Chem. Lett.",2010,"1",531.63,"2.77"
"CHEMBL4162679","O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCC12CCC2","IC50","'='",36.5,"nM",7.44,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4138313","Binding affinity to PARP1 in human OVCAR8 cells assessed as reduction in [125I]-KX1 binding by gamma counting analysis","J Med Chem",2018,"0",377.42,"3.42"
"CHEMBL250013","O=c1[nH]c(C2=CC(N3CC=C(c4ccccc4)CC3)CC2)nc2ccccc12","IC50","'='",16,"nM",7.8,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1139823","Inhibition of human PARP1","Bioorg. Med. Chem. Lett.",2007,"0",369.47,"4.26"
"CHEMBL381153","O=CN1Cc2c(c3c(c4[nH]c5ccccc5c24)CCC3)C1=O","IC50","'='",3000,"nM",5.52,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138164","Inhibition of recombinant human PARP1","Bioorg. Med. Chem. Lett.",2006,"0",290.32,"2.92"
"CHEMBL596713","O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCN(c2ncnc3ccccc23)CC1","IC50","'='",1.4,"nM",8.85,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1158513","Inhibition of PARP1 by topcount microplate scintillation counter","Bioorg. Med. Chem. Lett.",2010,"1",551.41,"4.57"
"CHEMBL606029","O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCC2(CCCN2)CC1","IC50","'='",2.5,"nM",8.6,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1158513","Inhibition of PARP1 by topcount microplate scintillation counter","Bioorg. Med. Chem. Lett.",2010,"0",477.37,"4.02"
"CHEMBL2440673","O=C(CSc1nc2sc3c(c2c(=O)[nH]1)CCC3)N(CCO)CCO","IC50","'='",2140,"nM",5.67,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL2440085","Inhibition of PARP-1 (unknown origin) after 60 mins by colorimetric assay","Bioorg. Med. Chem. Lett.",2013,"0",369.47,"0.38"
"CHEMBL1949864","Cc1cc(C)c2nc(C)[nH]c(=O)c2c1","IC50","'='",13210,"nM",4.88,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1949644","Inhibition of PARP1 using TACS-Sapphire substrate for 30 mins by colorimetry","Eur. J. Med. Chem.",2012,"0",188.23,"1.85"
"CHEMBL590632","C=CCC1(C(=O)N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c(C)c4C)ccc3F)CC2)CCCN1","IC50","'='",1.8,"nM",8.74,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1158507","Inhibition of PARP1","Bioorg. Med. Chem. Lett.",2010,"0",481.57,"2.10"
"CHEMBL250023","O=c1[nH]c([C@H]2CC[C@H](N3CC=C(c4ccccc4)CC3)CC2)nc2ccccc12","IC50","'='",8400,"nM",5.08,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1139823","Inhibition of human PARP1","Bioorg. Med. Chem. Lett.",2007,"0",385.51,"4.74"
"CHEMBL598138","Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4(C)CCCO4)CC3)c2)n[nH]c(=O)c1C","IC50","'='",2.8,"nM",8.55,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1158507","Inhibition of PARP1","Bioorg. Med. Chem. Lett.",2010,"0",456.52,"1.97"
"CHEMBL194155","Nc1ccc2c(c1)Cc1c-2nc(O)c2ccccc12","IC50","'='",98,"nM",7.01,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1141136","Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit","J. Med. Chem.",2005,"0",248.28,"3.09"
"CHEMBL110332","O=C(CCn1c2c(c(=O)[nH]c1=O)COCC2)NCC(=O)N1CCN(c2ncccn2)CC1","IC50","'='",800,"nM",6.1,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1134951","Inhibitory activity against human recombinant PARP-1","Bioorg. Med. Chem. Lett.",2002,"0",443.46,"-1.75"
"CHEMBL1814051","O=C(Nc1cccc(Cl)c1)c1cc(Cl)cc(Cl)c1O","IC50","'='",5e+05,"nM",NA,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1811898","Inhibition of PARP-1 using [32P]-NAD+ after 15 mins","J. Med. Chem.",2011,"0",316.57,"4.60"
"CHEMBL193336","O=C1NC(CCCN2CC=C(c3ccccc3)CC2)=NC2CCCCC12","IC50","'='",20,"nM",7.7,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1141047","In vitro inhibitory concentration against Poly(ADP-ribose) polymerase 1","Bioorg. Med. Chem. Lett.",2005,"0",351.49,"3.64"
"CHEMBL332444","NC(=O)c1ccc(N)cc1","IC50","'='",1800000,"nM",NA,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1134673","The compound was tested for poly(ADP-ribose)-polymerase (PARP) inhibition","J. Med. Chem.",2001,"0",136.15,"0.37"
"CHEMBL250490","O=c1[nH]c(CCCN2CCC(c3ccc(F)cc3)CC2)nc2c(Cl)cccc12","IC50","'='",47,"nM",7.33,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1139823","Inhibition of human PARP1","Bioorg. Med. Chem. Lett.",2007,"0",399.9,"4.53"
"CHEMBL1935257","CN(CC(=O)OC(C)(C)C)CC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4","IC50","'='",19,"nM",7.72,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1933047","Inhibition of recombinant human PARP1 by in vitro assay","Bioorg. Med. Chem. Lett.",2012,"0",461.52,"3.15"
"CHEMBL250851","Cc1cccc2c(=O)[nH]c(C3=CC(N4CCN(c5ccc(Cl)cc5)CC4)CC3)nc12","IC50","'='",12,"nM",7.92,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1139823","Inhibition of human PARP1","Bioorg. Med. Chem. Lett.",2007,"0",420.94,"4.25"
"CHEMBL3962648","O=c1[nH]nc2c3c([nH]c4cc(F)cc1c43)CCCC2","IC50","'='",6.5,"nM",8.19,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3886532","PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.","",2016,"0",257.27,"2.42"
"CHEMBL397532","CCCC(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1","IC50","'='",42,"nM",7.38,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138399","Inhibition of human recombinant PARP1 in U251MG cells by CometAssay","Bioorg. Med. Chem. Lett.",2007,"0",458.54,"4.23"
"CHEMBL2237216","O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(c2ccccc2)CC1","IC50","'='",234,"nM",6.63,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3046242","Inhibition of PARP-1 (unknown origin) assessed as inhibition of biotinylated poly(ADP-ribose) onto histone proteins after 30 min by colorimetry","Med Chem Res",2012,"0",405.52,"3.28"
"CHEMBL594679","O=c1[nH]c2c(nc3ccc(Br)cn32)c2ccccc12","IC50","'='",12090,"nM",4.92,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1152644","Inhibition of PARP1","Bioorg. Med. Chem.",2009,"0",314.14,"3.09"
"CHEMBL381303","O=C1NC(=O)c2c1c1c(c3[nH]c4ccccc4c23)CCCC1","IC50","'='",10000,"nM",5,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1148616","Inhibitory activity against human PARP1 expressed in PC12 cells","Bioorg. Med. Chem. Lett.",2006,"0",290.32,"3.08"
"CHEMBL380940","Cc1cc2[nH]c3ccccc3c2c2c1C(=O)NC2=O","IC50","'='",2000,"nM",5.7,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1148616","Inhibitory activity against human PARP1 expressed in PC12 cells","Bioorg. Med. Chem. Lett.",2006,"0",250.26,"2.51"
"CHEMBL83432","O=S(=O)(CCN1CCC(N2CCCC2)CC1)N1CCc2c(nc(O)c3ccccc23)C1","IC50","'='",349,"nM",6.46,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1136129","Inhibition of human recombinant Poly (ADP-ribose) polymerase 1","Bioorg. Med. Chem. Lett.",2003,"0",444.6,"2.19"
"CHEMBL2323219","Cc1cc(Cc2ccc(F)c(C(=O)N3CCc4cccc5c4C3CNC5=O)c2)n[nH]c1=O","IC50","'='",210,"nM",6.68,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL2321760","Inhibition of human recombinant PARP1 after 1 hr by ELISA","J. Med. Chem.",2013,"0",432.46,"2.29"
"CHEMBL246750","O=C1NC(=O)c2c1c1c(c3[nH]c4ccc(-c5csc(CNC(=O)C6CCCC6)n5)cc4c23)CCC1","IC50","'='",52,"nM",7.28,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138399","Inhibition of human recombinant PARP1 in U251MG cells by CometAssay","Bioorg. Med. Chem. Lett.",2007,"0",484.58,"4.62"
"CHEMBL550703","O=C(NCCCN1CCOCC1)c1cc2[nH]c(=O)c3ccccc3n2n1","IC50","'='",140,"nM",6.85,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1152388","Inhibition of PARP1 by scintillation proximity assay","Bioorg. Med. Chem. Lett.",2009,"0",355.4,"0.63"
"CHEMBL193679","O=C1NC(CCCN2CC=C(c3ccccc3)CC2)=NC2CCCCCC12","IC50","'='",495,"nM",6.3,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1141047","In vitro inhibitory concentration against Poly(ADP-ribose) polymerase 1","Bioorg. Med. Chem. Lett.",2005,"0",365.52,"4.03"
"CHEMBL198355","Oc1nc2cc(CN3CC=C(c4ccccc4)CC3)ccc2c2ccccc12","IC50","'='",16,"nM",7.8,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1141047","In vitro inhibitory concentration against Poly(ADP-ribose) polymerase 1","Bioorg. Med. Chem. Lett.",2005,"1",366.46,"5.38"
"CHEMBL364364","Oc1ccc(C2=CCN(CCCc3nc(O)c4ccccc4n3)CC2)cc1","IC50","'='",12,"nM",7.92,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1137205","In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1","J. Med. Chem.",2004,"0",361.45,"3.76"
"CHEMBL2323218","O=C1NCC2c3c(cccc31)CCN2C(=O)c1cc(Cc2n[nH]c(=O)c3c2CCCC3)ccc1F","IC50","'='",1.8,"nM",8.74,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL2321760","Inhibition of human recombinant PARP1 after 1 hr by ELISA","J. Med. Chem.",2013,"0",472.52,"2.86"
"CHEMBL400344","O=c1[nH]c(C2=CC(N3CCN(c4ccc(F)cc4)CC3)CC2)nc2c(Cl)cccc12","IC50","'='",25,"nM",7.6,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1139823","Inhibition of human PARP1","Bioorg. Med. Chem. Lett.",2007,"0",424.91,"4.08"
"CHEMBL248649","O=c1[nH]c(C2=C[C@@H](N3CCC(c4ccc(F)cc4)CC3)CC2)nc2c(Cl)cccc12","IC50","'='",35,"nM",7.46,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1139823","Inhibition of human PARP1","Bioorg. Med. Chem. Lett.",2007,"1",423.92,"5.14"
"CHEMBL248648","O=c1[nH]c(C2=C[C@@H](N3CCC(c4ccccc4)CC3)CC2)nc2c(Cl)cccc12","IC50","'='",8.7,"nM",8.06,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1139823","Inhibition of human PARP1","Bioorg. Med. Chem. Lett.",2007,"1",405.93,"5.00"
"CHEMBL418816","O=C(CCn1c2c(c(=O)[nH]c1=O)CCC2)NCC(=O)N1CCN(c2ncccn2)CC1","IC50","'='",3000,"nM",5.52,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1134951","Concentration required to inhibit human recombinant Poly (ADP-ribose) polymerase 1 was determined using dose-response inhibition","Bioorg. Med. Chem. Lett.",2002,"0",427.47,"-1.33"
"CHEMBL593201","Cc1c(CC(=O)N2CCc3cccc4c3C2CNC4=O)sc2ccccc12","IC50","'='",13,"nM",7.89,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1153250","Inhibition of human PARP1 by scintillation proximity assay","Bioorg. Med. Chem. Lett.",2010,"0",376.48,"3.62"
"CHEMBL289834","O=C(NCCc1ccccc1)c1ccc2c(c1)nc(O)c1cc(F)ccc12","IC50","'='",150,"nM",6.82,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1134117","Inhibitory concentration against purified recombinant human Poly (ADP-ribose) polymerase 1","Bioorg. Med. Chem. Lett.",2001,"0",360.39,"4.21"
"CHEMBL4449082","C[C@H]1CN(c2cc(F)c3c(c2)N(C)C(=O)C32CCN(c3nc4c(c(=O)[nH]3)CCCN4C)CC2)C[C@@H](C)O1","IC50","'='",18187,"nM",4.74,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4342498","Inhibition of recombinant human PARP1 expressed in Escherichia coli assessed as reduction in auto-PARylation using histone as substrate measured after 45 mins in presence of biotinylated-NAD+ by ELISA","J Med Chem",2020,"1",510.61,"2.42"
"CHEMBL1935263","CCN(CC)C(=O)CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4","IC50","'='",12,"nM",7.92,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1933047","Inhibition of recombinant human PARP1 by in vitro assay","Bioorg. Med. Chem. Lett.",2012,"0",431.49,"3.52"
"CHEMBL1935272","O=C(CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4)NCCO","IC50","'='",9,"nM",8.05,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1933047","Inhibition of recombinant human PARP1 by in vitro assay","Bioorg. Med. Chem. Lett.",2012,"0",419.44,"1.76"
"CHEMBL595927","O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1ccccc1Cl","IC50","'='",16,"nM",7.8,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1153250","Inhibition of human PARP1 by scintillation proximity assay","Bioorg. Med. Chem. Lett.",2010,"0",340.81,"2.75"
"CHEMBL609020","CNCc1ccc(-n2cc3cc(F)cc(C(N)=O)c3n2)cc1F","IC50","'='",2,"nM",8.7,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1153247","Inhibition of human PARP1 after 3 hrs using [3H]NAD+ by scintillation proximity assay","Bioorg. Med. Chem. Lett.",2010,"0",316.31,"2.12"
"CHEMBL593378","NC(=O)c1cccc2cn(-c3ccc(NC(=O)CN4CCOCC4)cc3)nc12","IC50","'='",30,"nM",7.52,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1153247","Inhibition of human PARP1 after 3 hrs using [3H]NAD+ by scintillation proximity assay","Bioorg. Med. Chem. Lett.",2010,"0",379.42,"1.40"
"CHEMBL593124","CN1CCC(C(=O)Nc2ccc(-n3cc4cc(F)cc(C(N)=O)c4n3)cc2)CC1","IC50","'='",16,"nM",7.8,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1153247","Inhibition of human PARP1 after 3 hrs using [3H]NAD+ by scintillation proximity assay","Bioorg. Med. Chem. Lett.",2010,"0",395.44,"2.54"
"CHEMBL83760","Oc1nc2c(c3ccccc13)CCCC2","IC50","'='",167,"nM",6.78,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1136129","Inhibition of human recombinant Poly (ADP-ribose) polymerase 1","Bioorg. Med. Chem. Lett.",2003,"0",199.25,"2.82"
"CHEMBL2237221","CC(C)CCN1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1","IC50","'='",65,"nM",7.19,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3046242","Inhibition of PARP-1 (unknown origin) assessed as inhibition of biotinylated poly(ADP-ribose) onto histone proteins after 30 min by colorimetry","Med Chem Res",2012,"0",399.56,"3.12"
"CHEMBL2237231","O=C(NCCN1CCN(c2ccncc2)CC1)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3","IC50","'='",44,"nM",7.36,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3046242","Inhibition of PARP-1 (unknown origin) assessed as inhibition of biotinylated poly(ADP-ribose) onto histone proteins after 30 min by colorimetry","Med Chem Res",2012,"0",449.58,"2.26"
"CHEMBL593043","Cc1ccc2nc3c4ccccc4c(=O)[nH]c3n2c1","IC50","'='",4270,"nM",5.37,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1152644","Inhibition of PARP1","Bioorg. Med. Chem.",2009,"0",249.27,"2.64"
"CHEMBL313782","O=S(=O)(CCN1CCCCC1)N1CCc2c(nc(O)c3ccccc23)C1","IC50","'='",376,"nM",6.42,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1136129","Inhibition of human recombinant Poly (ADP-ribose) polymerase 1","Bioorg. Med. Chem. Lett.",2003,"0",375.49,"2.11"
"CHEMBL245559","O=C1NC(=O)c2c1c1c(c3[nH]c4ccc(-c5csc(CNC6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)n5)cc4c23)CCC1","IC50","'='",17,"nM",7.77,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138399","Inhibition of human recombinant PARP1 in U251MG cells by CometAssay","Bioorg. Med. Chem. Lett.",2007,"2",550.59,"0.71"
"CHEMBL504998","Cc1cnc2c(C(N)=O)cccc2c1","IC50","'='",3400,"nM",5.47,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1143312","Inhibition of human recombinant PARP1 by Trevigen colorimetric assay","J. Med. Chem.",2009,"0",186.21,"1.64"
"CHEMBL3954713","CC(=O)NNc1cc2[nH]c3c(c4n[nH]c(=O)c(c1)c24)CCCCC3","IC50","'='",59,"nM",7.23,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3886679","HT F Homogeneous PARP Inhibition Assay: PARP1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARsylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex540 nm/Em 590 nm.","",2016,"0",325.37,"2.14"
"CHEMBL3900548","O=c1[nH]nc2c3c([nH]c4cc(F)cc1c43)CC(c1ccccc1)C2","IC50","'='",5.8,"nM",8.24,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3886532","PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.","",2016,"0",319.34,"3.43"
"CHEMBL2237213","O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(C2CCCCCC2)CC1","IC50","'='",67,"nM",7.17,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3046242","Inhibition of PARP-1 (unknown origin) assessed as inhibition of biotinylated poly(ADP-ribose) onto histone proteins after 30 min by colorimetry","Med Chem Res",2012,"0",425.6,"3.80"
"CHEMBL3827272","Cc1ccc(-c2nc3c(O)cccc3c(=O)[nH]2)cc1","IC50","'='",559,"nM",6.25,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3826913","Inhibition of PARP-1 (unknown origin) using histone as substrate incubated for 1 hr by chemiluminescence assay","Eur. J. Med. Chem.",2016,"0",252.27,"2.60"
"CHEMBL1813879","O=C(Nc1ccc(Oc2cc3ccccc3cc2Br)c(Cl)c1)c1cc(Cl)cc(Cl)c1O","IC50","'='",123000,"nM",NA,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1811898","Inhibition of PARP-1 using [32P]-NAD+ after 15 mins","J. Med. Chem.",2011,"2",537.62,"8.31"
"CHEMBL1813880","Cc1ccc(C(C)C)c(Br)c1Oc1ccc(Cl)cc1NC(=O)c1cc(Cl)cc(Br)c1O","IC50","'='",78000,"nM",4.11,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1811898","Inhibition of PARP-1 using [32P]-NAD+ after 15 mins","J. Med. Chem.",2011,"2",588.12,"8.70"
"CHEMBL3290482","NC(=O)c1cccc2c1O/C(=C\c1ccc(OCCN3CCCCC3)cc1)C2=O","IC50","'='",544,"nM",6.26,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3286176","Inhibition of PARP-1 (unknown origin) using biotinylated NAD+ as substrate after 60 mins by spectrophotometry","J. Med. Chem.",2014,"0",392.46,"3.27"
"CHEMBL1935264","O=C(CCC(=O)N1CCCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4","IC50","'='",16,"nM",7.8,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1933047","Inhibition of recombinant human PARP1 by in vitro assay","Bioorg. Med. Chem. Lett.",2012,"0",429.48,"3.28"
"CHEMBL1652712","NC(=O)c1ccc2c(c1)[nH]c(=O)c1ccsc12","IC50","'='",60,"nM",7.22,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1649412","Inhibition of PARP1 by chemiluminescence assay","J. Med. Chem.",2011,"0",244.28,"1.84"
"CHEMBL3805393","COc1ccc(C(=O)C2CCN(C(=O)CCCc3cn4cc(F)cc4c(=O)[nH]3)CC2)cn1","IC50","'='",1200,"nM",5.92,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3804795","Inhibition of human recombinant His-tagged PARP1 autoparsylation expressed in sf21 cells using NAD and biotinylated NAD incubated for 150 mins by HTRF assay","ACS Med. Chem. Lett.",2016,"0",440.48,"2.61"
"CHEMBL525534","Cc1nn(C)c2[nH]c3c(c(=O)c12)CCC3","IC50","'='",7000,"nM",5.16,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1141680","Inhibition of PARP1 in human HeLa cells by fluid scintillation counting using [adenylated-32P]NAD as substrate","Bioorg. Med. Chem. Lett.",2008,"0",203.25,"1.06"
"CHEMBL1767049","Cc1ccc(C(=O)Nc2cccc3c(=O)[nH]ccc23)cc1","IC50","'='",13400,"nM",4.87,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1765088","Inhibition of full length human PARP-1 after 10 mins by FlashPlate scintillation proximity assay","J. Med. Chem.",2011,"0",278.31,"3.09"
